"subject","age","gender","motherTongue","Dialect","parents","raised","education","linguisticEducation","order","condition","item","rating","rt"
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",219,"gf",210,7,9043
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",117,"shortWhetherIsl",17,7,5722
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",203,"BF",325,2,6420
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",123,"shortWhetherNoI",19,3,6788
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",189,"BF",311,6,16486
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",75,"shortNaarNoI",15,5,17454
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",198,"BF",320,1,12774
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",42,"longFordiIsl",6,5,23059
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",223,"gf",214,7,8431
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",199,"BF",321,1,10191
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",106,"longSubjectIsl",30,1,10669
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",179,"BF",301,1,4856
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",133,"shortWhetherIsl",21,5,20015
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",184,"BF",306,2,6218
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",107,"shortSubjectnoI",31,7,7370
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",215,"gf",206,7,16290
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",164,"longAdjunctNoI",36,2,14730
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",173,"shortAdjunctIsl",33,7,9988
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",180,"BF",302,1,8703
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",178,"longAdjunctIsla",34,3,9926
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",224,"gf",215,3,8502
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",205,"BF",327,1,7569
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",148,"longAdjunctNoI",40,4,8012
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",200,"BF",322,1,7975
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",59,"shortNaarNoI",11,5,16181
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",212,"gf",203,4,8615
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",216,"gf",207,7,7628
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",139,"shortWhetherNoI",23,7,6579
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",193,"BF",315,4,18139
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",18,"localTop",604,6,12466
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",15,"localTop",601,6,9542
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",26,"longFordiIsl",2,1,6925
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",188,"BF",310,1,5527
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",90,"longSubjectIsl",26,2,9121
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",195,"BF",317,3,6028
"1509968374838f02b9566c3af9eb10fd1cc2d05095",45,"F","norsk","nordlending","norsk","norsk","master","N",158,"longAdjunctIsla",38,5,7444
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",18,"localTop",604,5,8895
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",129,"shortWhetherIsl",20,6,11435
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",54,"longNaarIsl",9,1,8401
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",103,"shortSubjectnoI",30,6,12260
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",175,"shortAdjunctNoI",34,5,9752
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",92,"longSubjectnoI",27,5,7692
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",201,"BF",323,2,5604
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",202,"BF",324,1,9060
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",216,"gf",207,3,13092
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",188,"BF",310,1,6860
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",140,"longWhetherNoI",23,6,7428
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",212,"gf",203,4,7325
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",118,"longWhetherIsla",17,6,9526
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",181,"BF",303,1,8552
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",17,"localTop",603,1,12795
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",199,"BF",321,1,6573
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",149,"shortAdjunctIsl",40,5,11077
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",184,"BF",306,2,8503
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",210,"gf",201,4,7451
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",28,"longFordiNoI",3,5,6340
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",179,"BF",301,1,5980
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",155,"shortAdjunctNoI",38,6,6549
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",224,"gf",215,1,9566
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",185,"BF",307,1,9538
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",145,"shortWhetherIsl",24,1,8388
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",205,"BF",327,5,13621
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",87,"shortSubjectnoI",26,6,8707
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",187,"BF",309,1,7982
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",86,"longSubjectIsl",25,1,11617
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",65,"shortNaarIsl",12,5,7980
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",196,"BF",318,1,8852
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",81,"shortNaarIsl",16,1,9298
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",192,"BF",314,2,9076
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",44,"longFordiNoI",7,5,11377
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",221,"gf",212,4,11209
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",134,"longWhetherIsla",21,1,8010
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",204,"BF",326,6,7190
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",15,"localTop",601,1,6875
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",124,"longWhetherNoI",19,6,8170
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",190,"BF",312,2,9283
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",165,"shortAdjunctIsl",36,7,9338
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",113,"longSubjectnoI",32,2,10300
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",214,"gf",205,5,9248
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",206,"BF",328,2,7862
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",49,"shortFordiIsl",8,5,8669
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",218,"gf",209,6,8040
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",194,"BF",316,1,7787
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",22,"longFordiIsl",1,1,7827
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",215,"gf",206,2,8335
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",135,"shortWhetherNoI",22,5,8447
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",182,"BF",304,1,7212
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",191,"BF",313,1,6081
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",55,"shortNaarNoI",10,5,8802
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",211,"gf",202,6,6302
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",223,"gf",214,5,6756
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",102,"longSubjectIsl",29,2,15644
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",10,"introItems",501,5,31692
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",200,"BF",322,1,10304
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",33,"shortFordiIsl",4,4,7927
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",203,"BF",325,1,7381
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",168,"longAdjunctNoI",35,6,20000
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",219,"gf",210,6,8388
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",180,"BF",302,5,4178
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",162,"longAdjunctIsla",37,4,6127
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",213,"gf",204,6,7641
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",208,"BF",331,1,11905
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",217,"gf",208,5,9687
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",71,"shortNaarNoI",14,5,12805
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",60,"longNaarNoI",11,6,6148
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",198,"BF",320,1,6097
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",11,"introItems",502,2,6051
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",12,"introItems",503,3,6337
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",13,"introItems",504,1,7216
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",14,"introItems",505,6,5546
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",186,"BF",308,2,11926
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",195,"BF",317,4,10468
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",97,"longSubjectnoI",28,6,7503
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",174,"longAdjunctIsla",33,5,10144
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",193,"BF",315,1,12290
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",39,"shortFordiNoI",6,6,11896
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",207,"BF",329,1,11066
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",222,"gf",213,4,6542
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",38,"longFordiIsl",5,1,8686
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",197,"BF",319,1,10032
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",152,"longAdjunctNoI",39,6,6818
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",189,"BF",311,5,10075
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",70,"longNaarIsl",13,6,6601
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",220,"gf",211,4,7808
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",76,"longNaarNoI",15,5,13182
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",209,"BF",332,1,9397
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",23,"shortFordiNoI",2,1,8602
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",108,"shortSubjectIsl",31,3,8921
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",119,"shortWhetherNoI",18,6,5884
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",16,"localTop",602,6,9287
"15099687375ef0ebee6115375a1ebf823f064dd779",47,"F","russisk","nordnorsk i 25 år:)","russisk","russisk","master","ja",183,"BF",305,4,5199
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",12,"introItems",503,4,12889
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",198,"BF",320,1,8373
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",13,"introItems",504,1,16314
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",14,"introItems",505,1,12837
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",209,"BF",332,1,15568
"150997221135288b5f9f80b31397063698dd7042e2",48,"F","norsk","Nord norsk","norsk","norsk","master","N",222,"gf",213,7,12369
