subject,time,order,condition,item,rating,RT,age,gender,motherTongue,dialekt,parents,growUp,highestEducation,priorLing,zscores
6280c81bd26b9836a8a9a31890b73e7b,1509981928,17,localTop,603,1,2616,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,40,longWhetherNoI,22,7,5361,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,304,BF,331,1,6227,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,259,ShortSubjectNoIsl,116,7,3467,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
62c02e6cf937502716a4a325a8891e81,1510063727,10,introItems,501,2,18445,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,11,introItems,502,1,21785,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,12,introItems,503,3,26150,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,13,introItems,504,3,1522,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,14,introItems,505,2,12540,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,197,ShortAdjunctIsl,68,1,17014,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,117,ShortNaarIsl,43,6,22817,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,287,BF,313,1,16452,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,107,ShortNaarNoIsl,41,6,17498,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,298,BF,324,1,5893,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,170,LongAdjunctIsl,60,2,11509,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,112,LongNaarNoIsl,42,6,14588,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,305,BF,332,2,11605,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,155,ShortAdjunctNoIsl,57,6,19782,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,303,BF,329,2,12706,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,160,LongAdjunctNoIsl,58,7,16535,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.7439864641167
62c02e6cf937502716a4a325a8891e81,1510063727,74,LongNaarIsl,32,4,22926,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,285,BF,311,6,9042,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,133,ShortAdjunctIsl,50,7,12841,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.7439864641167
62c02e6cf937502716a4a325a8891e81,1510063727,290,BF,316,2,14978,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,101,ShortNaarIsl,39,6,9284,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,123,ShortNaarNoIsl,46,7,7926,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.7439864641167
62c02e6cf937502716a4a325a8891e81,1510063727,297,BF,323,2,6004,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,138,LongAdjunctIsl,52,3,11857,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,308,BF,202,2,9586,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,251,ShortSubjectNoIsl,110,6,11391,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,128,LongNaarNoIsl,48,6,6543,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,279,BF,305,1,7135,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,213,ShortSubjectIsl,97,4,31581,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,300,BF,326,4,8067,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,171,ShortAdjunctNoIsl,61,5,9890,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,277,BF,303,5,6600,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,144,LongAdjunctNoIsl,54,5,12937,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,256,LongSubjectNoIsl,113,5,8912,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,17,localTop,603,3,10466,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,58,LongNaarIsl,26,5,7653,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,284,BF,310,1,7098,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,266,LongSubjectIsl,117,2,13979,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,149,ShortAdjunctIsl,55,3,9686,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,292,BF,318,2,11767,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,69,ShortNaarIsl,31,4,20642,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,306,BF,213,1,6526,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,59,ShortNaarNoIsl,28,5,8044,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,186,LongAdjunctIsl,64,6,10445,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,311,BF,205,2,9546,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,219,ShortSubjectNoIsl,99,4,9843,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,310,BF,204,2,7949,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,96,LongNaarNoIsl,38,6,7472,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,261,ShortSubjectIsl,116,6,7767,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,276,BF,302,1,4772,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,32,longWhetherNoI,20,3,25725,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,288,BF,314,2,7395,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,27,shortWhetherNoI,19,6,9317,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,21,shortWhetherIsl,17,6,10543,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,309,BF,203,2,8991,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,26,longWhetherIsla,18,5,6003,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,314,BF,208,4,11969,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,187,ShortAdjunctNoIsl,65,6,13165,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,18,localTop,604,6,8384,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,192,LongAdjunctNoIsl,66,6,9636,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,224,LongSubjectNoIsl,100,6,7228,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,304,BF,331,1,11394,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,90,LongNaarIsl,36,2,8108,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,301,BF,327,2,6456,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,250,LongSubjectIsl,109,3,12256,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,165,ShortAdjunctIsl,59,5,8395,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,281,BF,307,2,8178,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,53,ShortNaarIsl,25,6,7531,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,293,BF,319,2,6470,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,91,ShortNaarNoIsl,37,3,8706,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,202,LongAdjunctIsl,69,4,9001,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,299,BF,325,2,6587,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,267,ShortSubjectNoIsl,118,6,10071,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,312,BF,206,2,35957,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,64,LongNaarNoIsl,30,4,9739,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,229,ShortSubjectIsl,103,5,7711,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,280,BF,306,5,8102,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,203,ShortAdjunctNoIsl,71,5,6917,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,294,BF,320,1,6547,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,208,LongAdjunctNoIsl,72,3,8238,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,240,LongSubjectNoIsl,107,3,9975,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,307,BF,201,1,4944,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,122,LongNaarIsl,45,3,8022,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,278,BF,304,1,5389,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,234,LongSubjectIsl,104,3,9000,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,16,localTop,602,1,7299,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,181,ShortAdjunctIsl,63,5,7648,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,85,ShortNaarIsl,35,5,5829,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,282,BF,308,4,9759,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.150424708495241
62c02e6cf937502716a4a325a8891e81,1510063727,75,ShortNaarNoIsl,33,3,11729,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,291,BF,317,2,7664,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,154,LongAdjunctIsl,56,5,11004,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,235,ShortSubjectNoIsl,106,5,7023,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,289,BF,315,3,9772,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,80,LongNaarNoIsl,34,3,9626,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,302,BF,328,3,8147,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.380762543378579
62c02e6cf937502716a4a325a8891e81,1510063727,245,ShortSubjectIsl,108,6,10722,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,48,longWhetherNoI,24,6,9510,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,313,BF,207,1,8592,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,43,shortWhetherNoI,23,6,11669,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,296,BF,322,1,11046,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,37,shortWhetherIsl,21,6,7763,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,42,longWhetherIsla,22,6,5925,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,295,BF,321,2,8345,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,139,ShortAdjunctNoIsl,53,5,11803,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,275,BF,301,1,6406,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-1.44313704712622
62c02e6cf937502716a4a325a8891e81,1510063727,176,LongAdjunctNoIsl,62,6,10168,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,272,LongSubjectNoIsl,120,6,5844,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,1.21279921224288
62c02e6cf937502716a4a325a8891e81,1510063727,286,BF,312,5,9305,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,106,LongNaarIsl,40,5,16869,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
62c02e6cf937502716a4a325a8891e81,1510063727,283,BF,309,2,6764,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,218,LongSubjectIsl,98,2,10418,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,-0.9119497952524
62c02e6cf937502716a4a325a8891e81,1510063727,15,localTop,601,5,14933,28,F,norsk,íŸstlandet,norsk,norsk,master,Y,0.681611960369062
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,10,introItems,501,1,9459,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,11,introItems,502,1,8011,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,12,introItems,503,4,10162,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.114319581895773
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,13,introItems,504,1,4576,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,14,introItems,505,5,11342,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.544923340369851
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,89,ShortNaarIsl,36,6,10839,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,291,BF,317,2,5546,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.746887935052383
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,185,ShortAdjunctIsl,64,7,10457,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,292,BF,318,3,6017,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,110,LongNaarIsl,41,1,5373,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,100,LongNaarNoIsl,39,1,6843,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,296,BF,322,1,8168,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,95,ShortNaarNoIsl,38,7,11470,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,276,BF,302,1,4273,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,206,LongAdjunctIsl,71,5,4269,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.544923340369851
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,159,ShortAdjunctNoIsl,58,7,8230,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,302,BF,328,3,6226,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,164,LongAdjunctNoIsl,59,4,12649,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.114319581895773
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,299,BF,325,2,8313,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.746887935052383
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,238,LongSubjectIsl,106,1,6663,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,121,ShortNaarIsl,45,7,4532,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,312,BF,206,1,8411,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,153,ShortAdjunctIsl,56,5,8277,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.544923340369851
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,297,BF,323,3,7737,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,217,ShortSubjectIsl,98,6,12695,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,62,LongNaarIsl,28,3,4653,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,281,BF,307,1,5214,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,84,LongNaarNoIsl,35,6,6695,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,314,BF,208,4,9985,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.114319581895773
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,63,ShortNaarNoIsl,30,6,13258,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,307,BF,201,1,3775,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,158,LongAdjunctIsl,57,4,11327,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.114319581895773
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,244,LongSubjectNoIsl,108,7,19706,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,15,localTop,601,2,8296,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.746887935052383
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,271,ShortSubjectNoIsl,120,7,9471,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,293,BF,319,7,9236,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,143,ShortAdjunctNoIsl,54,6,14540,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,148,LongAdjunctNoIsl,55,2,5434,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.746887935052383
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,288,BF,314,1,10342,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,270,LongSubjectIsl,118,1,7099,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,285,BF,311,3,8915,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,73,ShortNaarIsl,32,5,7482,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.544923340369851
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,137,ShortAdjunctIsl,52,6,9447,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,305,BF,332,1,9780,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-1.17749169352646
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,233,ShortSubjectIsl,104,7,10009,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,300,BF,326,5,7585,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.544923340369851
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,78,LongNaarIsl,33,3,6749,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.316284176578305
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,20,longWhetherNoI,17,7,7637,26,F,norsk,bergensk,norsk,norsk,bachelor,N,1.40613085731801
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,308,BF,202,2,6171,26,F,norsk,bergensk,norsk,norsk,bachelor,N,-0.746887935052383
6893b6a01d9f9ca76a6f2b74024c165c,1511879492,116,LongNaarNoIsl,43,6,9517,26,F,norsk,bergensk,norsk,norsk,bachelor,N,0.975527098843928
